epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
49,0.9279538989067078,0.9880783557891846,0.14326344430446625,1.0000001e-06,0.762499988079071,0.8555555939674377,0.5631295442581177
50,0.9596541523933411,0.9823319315910339,0.15303140878677368,1.0000001e-06,0.800000011920929,0.8721227049827576,0.5028536915779114
51,0.9481267929077148,0.990442156791687,0.12714432179927826,1.0000001e-06,0.75,0.8512369394302368,0.6010943651199341
52,0.9567723274230957,0.9917705655097961,0.11487110704183578,1.0000001e-06,0.7875000238418579,0.8343989849090576,0.59242182970047
53,0.9567723274230957,0.9949992895126343,0.11055203527212143,5e-07,0.7250000238418579,0.8020833134651184,0.693010687828064
54,0.9538905024528503,0.989351212978363,0.12988834083080292,5e-07,0.7250000238418579,0.8564577698707581,0.5955886244773865
55,0.9625360369682312,0.9938544631004333,0.10914764553308487,5e-07,0.675000011920929,0.8101023435592651,0.7324334383010864
56,0.9510086178779602,0.9943774342536926,0.10608358681201935,5e-07,0.800000011920929,0.9030934572219849,0.409343421459198
57,0.9538905024528503,0.9924009442329407,0.12007013708353043,5e-07,0.7250000238418579,0.837201714515686,0.5715463161468506
58,0.9481267929077148,0.98536616563797,0.14437663555145264,5e-07,0.8500000238418579,0.9157339930534363,0.39853131771087646
59,0.9571428298950195,0.9923036098480225,0.11797203123569489,5e-07,0.7749999761581421,0.8575112819671631,0.6162170767784119
60,0.9481267929077148,0.9875221252441406,0.1306297779083252,5e-07,0.7875000238418579,0.8600903153419495,0.5211946368217468
61,0.9654178619384766,0.9946184158325195,0.11016686260700226,5e-07,0.824999988079071,0.881830096244812,0.4543130397796631
62,0.9510086178779602,0.9926278591156006,0.11796583980321884,5e-07,0.824999988079071,0.876209020614624,0.5151277780532837
63,0.9481267929077148,0.9932377338409424,0.10935486108064651,5e-07,0.737500011920929,0.8593650460243225,0.5911890864372253
64,0.9337176084518433,0.9855443239212036,0.1489606499671936,5e-07,0.824999988079071,0.8617021441459656,0.5441911220550537
65,0.9423630833625793,0.9864016175270081,0.14898663759231567,5e-07,0.8374999761581421,0.8647698760032654,0.540440559387207
66,0.9314285516738892,0.981334924697876,0.1683746725320816,5e-07,0.737500011920929,0.8612531423568726,0.5617260336875916
67,0.9308357238769531,0.9782217741012573,0.1794453114271164,5e-07,0.75,0.8254475593566895,0.6768203377723694
68,0.9711815714836121,0.9945237636566162,0.09962046891450882,5e-07,0.75,0.8398337960243225,0.54951012134552
69,0.9279538989067078,0.982441782951355,0.17257964611053467,5e-07,0.824999988079071,0.8756393194198608,0.5047235488891602
70,0.9423630833625793,0.9851939082145691,0.14712922275066376,5e-07,0.8125,0.8676760196685791,0.5162971615791321
71,0.9625360369682312,0.9937691688537598,0.11216386407613754,5e-07,0.8125,0.8620244264602661,0.5738608241081238
72,0.9654178619384766,0.9966326951980591,0.09508516639471054,5e-07,0.800000011920929,0.8740409016609192,0.5421761274337769
73,0.9337176084518433,0.9833560585975647,0.16581283509731293,5e-07,0.7749999761581421,0.8671824932098389,0.5469774007797241
74,0.9423630833625793,0.9893706440925598,0.13738976418972015,5e-07,0.7875000238418579,0.8526214957237244,0.6144905090332031
75,0.9452449679374695,0.9902542233467102,0.1338818371295929,5e-07,0.800000011920929,0.8791967630386353,0.487470805644989
76,0.9510086178779602,0.9860287308692932,0.14718954265117645,5e-07,0.7875000238418579,0.8665377497673035,0.5906180739402771
77,0.9567723274230957,0.9924659132957458,0.11606144905090332,5e-07,0.8125,0.8807545900344849,0.5124788284301758
78,0.9510086178779602,0.991207480430603,0.1305873841047287,5e-07,0.800000011920929,0.8718030452728271,0.5007150173187256
79,0.9365994334220886,0.9884651899337769,0.13753293454647064,5e-07,0.800000011920929,0.8692455887794495,0.5293651819229126
80,0.9596541523933411,0.9948544502258301,0.10269634425640106,5e-07,0.7749999761581421,0.8813937902450562,0.5274428725242615
81,0.9481267929077148,0.9925059080123901,0.11762713640928268,5e-07,0.8125,0.887169599533081,0.4793812334537506
82,0.9308357238769531,0.9834184050559998,0.156413733959198,5e-07,0.737500011920929,0.8382161855697632,0.6133149862289429
83,0.9279538989067078,0.980133593082428,0.17266088724136353,5e-07,0.8500000238418579,0.8970587849617004,0.4595519006252289
84,0.9740633964538574,0.9946499466896057,0.10463153570890427,5e-07,0.7749999761581421,0.8340792655944824,0.7067126035690308
85,0.9077810049057007,0.9713553786277771,0.20876248180866241,5e-07,0.762499988079071,0.8486328125,0.5674642324447632
86,0.9308357238769531,0.9845294952392578,0.15407489240169525,5e-07,0.824999988079071,0.8743605613708496,0.512205958366394
87,0.9510086178779602,0.98844313621521,0.13637621700763702,5e-07,0.8125,0.8916828632354736,0.4522860646247864
88,0.9596541523933411,0.9894898533821106,0.13189907371997833,5e-07,0.7250000238418579,0.8371428847312927,0.6268178224563599
89,0.939481258392334,0.9807144999504089,0.17277394235134125,5e-07,0.824999988079071,0.884590744972229,0.5266579389572144
90,0.9510086178779602,0.9917534589767456,0.12178030610084534,5e-07,0.7875000238418579,0.8581559658050537,0.5983603596687317
91,0.9567723274230957,0.9900110363960266,0.13211043179035187,5e-07,0.800000011920929,0.8620803356170654,0.5420842170715332
92,0.9855907559394836,0.9974954128265381,0.07802522927522659,5e-07,0.8374999761581421,0.8758864998817444,0.4748862385749817
93,0.9250720739364624,0.9850680828094482,0.15825149416923523,5e-07,0.762499988079071,0.874274730682373,0.5344339609146118
94,0.9567723274230957,0.9926937818527222,0.1188446581363678,5e-07,0.737500011920929,0.8297873139381409,0.5874395966529846
95,0.9682996869087219,0.9961394667625427,0.09426377713680267,5e-07,0.800000011920929,0.8343098759651184,0.6064611673355103
96,0.9308357238769531,0.9805276989936829,0.18114742636680603,5e-07,0.800000011920929,0.8296036124229431,0.6383202075958252
97,0.9423630833625793,0.988082230091095,0.14163143932819366,5e-07,0.8125,0.9056905508041382,0.4291073679924011
98,0.9538905024528503,0.9910721778869629,0.1216026246547699,5e-07,0.75,0.874040961265564,0.5417653322219849
99,0.9510086178779602,0.9905779361724854,0.12466426193714142,5e-07,0.7749999761581421,0.8671824932098389,0.5220799446105957
