epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
41,0.5759312510490417,0.500789999961853,0.6804991960525513,1.0000001e-05,0.6000000238418579,0.5104166269302368,0.6692661046981812
42,0.5702005624771118,0.47206032276153564,0.6834236979484558,1.0000001e-05,0.6000000238418579,0.5104166269302368,0.6688877940177917
43,0.5759312510490417,0.5433589220046997,0.6817063689231873,1.0000001e-05,0.5874999761581421,0.5106382966041565,0.6723718047142029
44,0.5759312510490417,0.519866943359375,0.6798492074012756,1.0000001e-05,0.574999988079071,0.510869562625885,0.6765575408935547
45,0.5816618800163269,0.4694817364215851,0.679939866065979,3.1622778e-06,0.5874999761581421,0.5106382966041565,0.6727646589279175
46,0.5759312510490417,0.5369940400123596,0.6797771453857422,3.1622778e-06,0.5874999761581421,0.5106382966041565,0.6730021834373474
47,0.5759312510490417,0.46451863646507263,0.683217465877533,3.1622778e-06,0.612500011920929,0.5,0.6707543134689331
48,0.5759312510490417,0.5235477685928345,0.6792290210723877,3.1622778e-06,0.5625,0.5,0.6855610013008118
49,0.5759312510490417,0.5046725869178772,0.6798980236053467,3.1622778e-06,0.574999988079071,0.510869562625885,0.6764489412307739
50,0.5759312510490417,0.4994789958000183,0.6820217967033386,1.0000001e-06,0.5874999761581421,0.4335912764072418,0.672844409942627
51,0.5759312510490417,0.4944702088832855,0.6807594895362854,1.0000001e-06,0.574999988079071,0.4705882668495178,0.6765462160110474
52,0.5759312510490417,0.518034815788269,0.6817474961280823,1.0000001e-06,0.5874999761581421,0.5254673957824707,0.6727890372276306
53,0.5730658769607544,0.5079697966575623,0.6821779608726501,1.0000001e-06,0.5625,0.5168254375457764,0.6798378229141235
54,0.5816618800163269,0.49417978525161743,0.6794478893280029,1.0000001e-06,0.5874999761581421,0.4700193703174591,0.6723743677139282
55,0.5759312510490417,0.540053129196167,0.6795334815979004,5e-07,0.574999988079071,0.503516674041748,0.6761294603347778
56,0.5702005624771118,0.4664824306964874,0.6829466223716736,5e-07,0.6000000238418579,0.4674479365348816,0.6689420938491821
57,0.5787965655326843,0.4891560673713684,0.680467426776886,5e-07,0.612500011920929,0.5618827939033508,0.6661773324012756
58,0.5702005624771118,0.5629647970199585,0.6810062527656555,5e-07,0.612500011920929,0.584265947341919,0.6652451753616333
59,0.5816618800163269,0.49539443850517273,0.6793503761291504,5e-07,0.6000000238418579,0.55078125,0.6690410375595093
60,0.5730658769607544,0.5854007005691528,0.6806646585464478,5e-07,0.550000011920929,0.5053662061691284,0.6891351938247681
61,0.5730658769607544,0.5236073732376099,0.6807957291603088,5e-07,0.6000000238418579,0.5,0.6689472198486328
62,0.5787965655326843,0.518606424331665,0.6792212128639221,5e-07,0.612500011920929,0.5398288369178772,0.6650699377059937
63,0.5730658769607544,0.4509899318218231,0.683256208896637,5e-07,0.574999988079071,0.4955242872238159,0.6757733821868896
64,0.5816618800163269,0.5275828242301941,0.6784327030181885,5e-07,0.574999988079071,0.5166240334510803,0.6763432025909424
65,0.5787965655326843,0.5268572568893433,0.6779245734214783,5e-07,0.574999988079071,0.5150255560874939,0.676876425743103
66,0.5759312510490417,0.5191105008125305,0.680031955242157,5e-07,0.612500011920929,0.5615535974502563,0.6651808619499207
67,0.5787965655326843,0.5239610075950623,0.6789687275886536,5e-07,0.5874999761581421,0.4845260977745056,0.6728127598762512
68,0.5816618800163269,0.5363216400146484,0.6776109337806702,5e-07,0.612500011920929,0.5042791366577148,0.665528416633606
69,0.5730658769607544,0.491862416267395,0.6821921467781067,5e-07,0.5874999761581421,0.46711796522140503,0.6728694438934326
70,0.5730658769607544,0.4890100657939911,0.6833842396736145,5e-07,0.5874999761581421,0.44680851697921753,0.6729665994644165
71,0.5702005624771118,0.5150418877601624,0.6813212633132935,5e-07,0.574999988079071,0.5041559934616089,0.6770042777061462
72,0.5787965655326843,0.4908398687839508,0.6803826093673706,5e-07,0.5625,0.5269841551780701,0.6806829571723938
73,0.5759312510490417,0.5084711909294128,0.6818543076515198,5e-07,0.6000000238418579,0.5325520634651184,0.6690354943275452
74,0.5759312510490417,0.5422549843788147,0.6785592436790466,5e-07,0.5874999761581421,0.545776903629303,0.6732982993125916
75,0.5759312510490417,0.4735948443412781,0.6827128529548645,5e-07,0.5874999761581421,0.5670535564422607,0.6727743148803711
76,0.5787965655326843,0.532380223274231,0.6803076267242432,5e-07,0.5874999761581421,0.5261121988296509,0.6728936433792114
77,0.5738636255264282,0.5912156701087952,0.679412841796875,5e-07,0.5874999761581421,0.4980657696723938,0.6727970242500305
78,0.5702005624771118,0.4858892858028412,0.6837112307548523,5e-07,0.574999988079071,0.554347813129425,0.6763101816177368
79,0.5816618800163269,0.5771476030349731,0.6761505007743835,5e-07,0.6000000238418579,0.4651692509651184,0.6691064834594727
80,0.5702005624771118,0.5136744976043701,0.6837801933288574,5e-07,0.5874999761581421,0.5322372317314148,0.6727851629257202
81,0.5759312510490417,0.5578358173370361,0.6784972548484802,5e-07,0.612500011920929,0.47267937660217285,0.6654414534568787
82,0.5702005624771118,0.568442165851593,0.6809030771255493,5e-07,0.5874999761581421,0.5431979894638062,0.672559380531311
83,0.5816618800163269,0.5068662166595459,0.6779970526695251,5e-07,0.5874999761581421,0.5312701463699341,0.6726735830307007
84,0.5730658769607544,0.49379196763038635,0.682597279548645,5e-07,0.5874999761581421,0.6179884076118469,0.6725554466247559
85,0.5787965655326843,0.5351080298423767,0.680052638053894,5e-07,0.6000000238418579,0.5794270634651184,0.6687449216842651
86,0.5816618800163269,0.4897260069847107,0.6788767576217651,5e-07,0.574999988079071,0.5022377967834473,0.6760320663452148
87,0.5730658769607544,0.49670565128326416,0.682805597782135,5e-07,0.5874999761581421,0.4693745970726013,0.6724459528923035
88,0.5787965655326843,0.4777144193649292,0.6816554665565491,5e-07,0.612500011920929,0.4993416965007782,0.6652233600616455
89,0.5730658769607544,0.5353187918663025,0.6793724894523621,5e-07,0.6000000238418579,0.5188801884651184,0.6688497066497803
90,0.5759312510490417,0.5290271639823914,0.680783212184906,5e-07,0.5874999761581421,0.4890393316745758,0.672469973564148
91,0.5787965655326843,0.5054892897605896,0.6796376705169678,5e-07,0.574999988079071,0.4593989849090576,0.6765297651290894
92,0.5759312510490417,0.4666532278060913,0.68217933177948,5e-07,0.6000000238418579,0.5419921875,0.6688928604125977
93,0.5816618800163269,0.5556718111038208,0.6763618588447571,5e-07,0.612500011920929,0.4983541667461395,0.6651340126991272
94,0.5873925685882568,0.5103448629379272,0.6761734485626221,5e-07,0.5874999761581421,0.4974210262298584,0.6726506352424622
95,0.5730658769607544,0.5244463086128235,0.6800993084907532,5e-07,0.612500011920929,0.4529295563697815,0.6655942797660828
96,0.5730658769607544,0.4943959414958954,0.6823453903198242,5e-07,0.6000000238418579,0.5426432490348816,0.6685861349105835
97,0.5673352479934692,0.4992474317550659,0.6842552423477173,5e-07,0.6000000238418579,0.5530598759651184,0.6684393882751465
98,0.5759312510490417,0.5577349662780762,0.6784405708312988,5e-07,0.6000000238418579,0.5123697519302368,0.6690706014633179
99,0.5730658769607544,0.47473153471946716,0.6828400492668152,5e-07,0.6000000238418579,0.5465494394302368,0.6687804460525513
